year,date,township,WLN,latitude,longitude,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2015,2015-06-16,south_st_paul,SSP-3,44.900316,-93.06406,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-16,mendota_heights,MH-9,44.868961,-93.111636,DN,0,0,0,0,0,0,1,0,0,0
2015,2015-06-16,mendota_heights,MH-9,44.868961,-93.111636,BT1,0,0,0,25,26,0,1,0,0,0
2015,2015-06-16,mendota_heights,MH-9,44.868961,-93.111636,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-16,mendota_heights,MH-9,44.868961,-93.111636,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,apple_valley,AV-1,44.763729,-93.190726,DN,1,0,0,0,0,3,0,2,2,0
2015,2015-06-17,apple_valley,AV-1,44.763729,-93.190726,BT1,1,0,0,173,1,2,0,0,1,0
2015,2015-06-17,apple_valley,AV-1,44.763729,-93.190726,BT2,2,0,0,197,37,1,0,0,1,0
2015,2015-06-17,apple_valley,AV-1,44.763729,-93.190726,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,apple_valley,AV-20,44.770975,-93.154971,DN,2,0,0,0,0,2,0,1,1,0
2015,2015-06-17,apple_valley,AV-20,44.770975,-93.154971,BT1,4,0,0,7,11,3,0,1,1,0
2015,2015-06-17,apple_valley,AV-20,44.770975,-93.154971,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,apple_valley,AV-20,44.770975,-93.154971,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,eagan,E-10,44.805622,-93.212713,DN,0,0,0,0,0,0,0,1,0,0
2015,2015-06-17,eagan,E-10,44.805622,-93.212713,BT1,0,0,0,15,0,0,0,0,0,0
2015,2015-06-17,eagan,E-10,44.805622,-93.212713,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,eagan,E-10,44.805622,-93.212713,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,eagan,DC-2,44.781717,-93.153242,DN,2,0,0,0,0,0,0,2,0,0
2015,2015-06-17,eagan,DC-2,44.781717,-93.153242,BT1,2,0,0,1,0,0,0,0,0,0
2015,2015-06-17,eagan,DC-2,44.781717,-93.153242,BT2,3,0,0,23,0,1,0,0,0,0
2015,2015-06-17,eagan,DC-2,44.781717,-93.153242,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-17,west_st_paul,WSP-5,44.913752,-93.07155,,3,0,1,0,21,1,0,3,1,0
2015,2015-06-17,west_st_paul,WSP-1,44.907574,-93.099398,,7,0,3,0,0,2,2,3,1,0
2015,2015-06-17,west_st_paul,WSP-12,44.899202,-93.074406,,3,0,1,155,25,1,0,2,0,0
2015,2015-06-17,west_st_paul,WSP-6,44.895638,-93.08613,,2,1,2,3,3,3,1,4,1,0
2015,2015-06-20,empire,DC-1,44.684966,-93.088063,DN,0,0,0,0,0,0,0,0,0,0
2015,2015-06-20,empire,DC-1,44.684966,-93.088063,BT1,0,0,0,2,2,0,0,0,0,0
2015,2015-06-20,empire,DC-1,44.684966,-93.088063,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-20,empire,DC-1,44.684966,-93.088063,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-20,west_st_paul,WSP-6,44.895638,-93.08613,DN,0,0,0,0,0,0,0,0,0,0
2015,2015-06-20,west_st_paul,WSP-6,44.895638,-93.08613,BT1,0,0,0,1,2,0,0,0,0,0
2015,2015-06-20,west_st_paul,WSP-6,44.895638,-93.08613,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-20,west_st_paul,WSP-6,44.895638,-93.08613,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-32,44.814665,-93.160994,DN,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-32,44.814665,-93.160994,BT1,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-32,44.814665,-93.160994,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-32,44.814665,-93.160994,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-36,44.808876,-93.160359,DN,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-36,44.808876,-93.160359,BT1,0,0,0,7,3,0,0,0,0,0
2015,2015-06-23,eagan,E-36,44.808876,-93.160359,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-23,eagan,E-36,44.808876,-93.160359,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-24,south_st_paul,SSP-1,44.886734,-93.060385,DN,0,0,1,6,3,0,0,1,0,0
2015,2015-06-24,south_st_paul,SSP-1,44.886734,-93.060385,BT1,0,0,0,0,0,0,0,0,0,0
2015,2015-06-24,south_st_paul,SSP-1,44.886734,-93.060385,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-24,south_st_paul,SSP-1,44.886734,-93.060385,BT3,0,0,0,0,0,0,0,0,0,0
2015,2015-06-24,eagan,E-36,44.808876,-93.160359,DN,2,0,2,0,0,2,2,3,1,0
2015,2015-06-24,eagan,E-36,44.808876,-93.160359,BT1,4,1,0,11,4,2,0,3,1,0
2015,2015-06-24,eagan,E-36,44.808876,-93.160359,BT2,0,0,0,0,0,0,0,0,0,0
2015,2015-06-24,eagan,E-36,44.808876,-93.160359,BT3,0,0,0,0,0,0,0,0,0,0
2015,2019-06-25,mendota_heights,MH-2,44.873927,-93.114444,DN,0,0,0,0,0,0,0,0,0,0
2015,2019-06-25,mendota_heights,MH-2,44.873927,-93.114444,BT1,0,0,0,0,0,0,0,3,0,0
2015,2019-06-25,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,0,0,0,0,0,0,0
2015,2019-06-25,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-03,eagan,DC-2,44.781717,-93.153242,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-03,eagan,DC-2,44.781717,-93.153242,BT1,0,0,0,41,7,0,0,0,0,0
2016,2016-06-03,eagan,DC-2,44.781717,-93.153242,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-03,eagan,DC-2,44.781717,-93.153242,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-06,burnsville,B-7,44.77465,-93.241984,DN,2,0,2,0,0,2,1,2,0,0
2016,2016-06-06,burnsville,B-7,44.77465,-93.241984,BT1,2,0,1,117,7,1,1,3,0,0
2016,2016-06-06,burnsville,B-7,44.77465,-93.241984,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-06,burnsville,B-7,44.77465,-93.241984,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-06,burnsville,B-6,44.744358,-93.249891,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-06,burnsville,B-6,44.744358,-93.249891,BT1,0,0,0,9,10,0,0,0,0,0
2016,2016-06-06,burnsville,B-6,44.744358,-93.249891,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-06,burnsville,B-6,44.744358,-93.249891,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,hastings,H-56,44.688363,-92.966275,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,hastings,H-56,44.688363,-92.966275,BT1,0,0,0,327,6,0,0,0,0,0
2016,2016-06-07,hastings,H-56,44.688363,-92.966275,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,hastings,H-56,44.688363,-92.966275,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,hastings,H-4,44.727635,-92.887857,DN,0,0,0,0,0,0,0,1,0,0
2016,2016-06-07,hastings,H-4,44.727635,-92.887857,BT1,0,0,0,2,0,0,0,0,0,0
2016,2016-06-07,hastings,H-4,44.727635,-92.887857,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,hastings,H-4,44.727635,-92.887857,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,rosemount,R-21,44.754148,-93.110265,DN,1,0,1,0,0,2,1,4,2,1
2016,2016-06-07,rosemount,R-21,44.754148,-93.110265,BT1,3,0,1,67,31,0,1,3,1,0
2016,2016-06-07,rosemount,R-21,44.754148,-93.110265,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-07,rosemount,R-21,44.754148,-93.110265,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-09,eagan,DC-3,44.788618,-93.149304,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-09,eagan,DC-3,44.788618,-93.149304,BT1,0,0,0,27,35,0,0,0,0,0
2016,2016-06-09,eagan,DC-3,44.788618,-93.149304,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-09,eagan,DC-3,44.788618,-93.149304,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,lakeville,L-8,44.685149,-93.298978,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,lakeville,L-8,44.685149,-93.298978,BT1,0,0,0,8,1,0,0,0,0,0
2016,2016-06-11,lakeville,L-8,44.685149,-93.298978,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,lakeville,L-8,44.685149,-93.298978,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,lakeville,L-7,44.693527,-93.310089,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,lakeville,L-7,44.693527,-93.310089,BT1,0,0,0,5,9,0,0,0,0,0
2016,2016-06-11,lakeville,L-7,44.693527,-93.310089,BT2,0,0,0,2,15,0,0,0,0,0
2016,2016-06-11,lakeville,L-7,44.693527,-93.310089,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,eagan,E-20,44.853643,-93.108279,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,eagan,E-20,44.853643,-93.108279,BT1,0,0,0,1,1,0,0,0,0,0
2016,2016-06-11,eagan,E-20,44.853643,-93.108279,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-11,eagan,E-20,44.853643,-93.108279,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,rosemount,R-1,44.755664,-93.154008,DN,2,0,2,0,0,0,0,2,2,0
2016,2016-06-13,rosemount,R-1,44.755664,-93.154008,BT1,2,0,2,220,33,0,0,1,0,0
2016,2016-06-13,rosemount,R-1,44.755664,-93.154008,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,rosemount,R-1,44.755664,-93.154008,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,rosemount,R-20,44.758667,-93.149733,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,rosemount,R-20,44.758667,-93.149733,BT1,0,0,0,175,49,0,0,0,0,0
2016,2016-06-13,rosemount,R-20,44.758667,-93.149733,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,rosemount,R-20,44.758667,-93.149733,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,west_st_paul,WSP-1,44.907574,-93.099398,DN,2,0,1,0,0,3,1,2,2,0
2016,2016-06-13,west_st_paul,WSP-1,44.907574,-93.099398,BT1,0,1,0,30,22,1,13,0,0,0
2016,2016-06-13,west_st_paul,WSP-1,44.907574,-93.099398,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,west_st_paul,WSP-1,44.907574,-93.099398,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,west_st_paul,WSP-10,44.904625,-93.070158,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,west_st_paul,WSP-10,44.904625,-93.070158,BT1,4,0,1,103,26,3,1,1,2,0
2016,2016-06-13,west_st_paul,WSP-10,44.904625,-93.070158,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-13,west_st_paul,WSP-10,44.904625,-93.070158,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,burnsville,B-3,44.773658,-93.322624,DN,0,0,0,0,0,0,0,2,0,0
2016,2016-06-14,burnsville,B-3,44.773658,-93.322624,BT1,0,0,0,14,5,0,2,4,0,0
2016,2016-06-14,burnsville,B-3,44.773658,-93.322624,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,burnsville,B-3,44.773658,-93.322624,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,hastings,H-6,44.75551,-92.874954,DN,1,3,1,0,0,2,1,3,0,0
2016,2016-06-14,hastings,H-6,44.75551,-92.874954,BT1,2,1,1,190,18,1,1,2,2,0
2016,2016-06-14,hastings,H-6,44.75551,-92.874954,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,hastings,H-6,44.75551,-92.874954,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,hastings,H-57,44.711635,-92.847034,DN,1,0,0,0,0,0,1,2,1,0
2016,2016-06-14,hastings,H-57,44.711635,-92.847034,BT1,1,0,0,233,25,0,0,1,0,0
2016,2016-06-14,hastings,H-57,44.711635,-92.847034,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-14,hastings,H-57,44.711635,-92.847034,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,eagan,DC-4,44.779215,-93.152806,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,eagan,DC-4,44.779215,-93.152806,BT1,0,0,0,69,17,0,0,0,0,0
2016,2016-06-15,eagan,DC-4,44.779215,-93.152806,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,eagan,DC-4,44.779215,-93.152806,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,mendota_heights,MH-2,44.873927,-93.114444,DN,0,0,2,0,0,2,3,3,1,1
2016,2016-06-15,mendota_heights,MH-2,44.873927,-93.114444,BT1,1,0,1,26,10,1,1,2,1,1
2016,2016-06-15,mendota_heights,MH-2,44.873927,-93.114444,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,mendota_heights,MH-2,44.873927,-93.114444,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,west_st_paul,WSP-12,44.899202,-93.074406,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,west_st_paul,WSP-12,44.899202,-93.074406,BT1,1,0,2,71,0,1,0,2,1,0
2016,2016-06-15,west_st_paul,WSP-12,44.899202,-93.074406,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-15,west_st_paul,WSP-12,44.899202,-93.074406,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-16,burnsville,B-1,44.722346,-93.277829,DN,0,0,2,0,0,1,1,3,1,0
2016,2016-06-16,burnsville,B-1,44.722346,-93.277829,BT1,1,0,2,10,6,0,0,2,0,0
2016,2016-06-16,burnsville,B-1,44.722346,-93.277829,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-16,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-17,apple_valley,AV-13,44.75792,-93.17495,DN,3,0,2,0,0,1,0,2,1,1
2016,2016-06-17,apple_valley,AV-13,44.75792,-93.17495,BT1,2,0,1,5,6,0,0,0,1,0
2016,2016-06-17,apple_valley,AV-13,44.75792,-93.17495,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-17,apple_valley,AV-13,44.75792,-93.17495,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-17,apple_valley,AV-6,44.763376,-93.235012,DN,2,0,0,0,0,1,0,0,1,0
2016,2016-06-17,apple_valley,AV-6,44.763376,-93.235012,BT1,0,0,0,25,1,0,0,0,0,0
2016,2016-06-17,apple_valley,AV-6,44.763376,-93.235012,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-17,apple_valley,AV-6,44.763376,-93.235012,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,rosemount,R-6,44.755856,-93.113048,DN,1,1,3,0,0,0,1,4,2,1
2016,2016-06-20,rosemount,R-6,44.755856,-93.113048,BT1,0,0,1,2,5,0,0,2,1,0
2016,2016-06-20,rosemount,R-6,44.755856,-93.113048,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,rosemount,R-6,44.755856,-93.113048,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,DN,0,0,0,0,65,0,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT1,4,0,0,0,0,0,1,1,1,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,DN,1,0,0,0,0,0,0,1,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT1,2,0,0,2,8,1,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-20,south_st_paul,SSP-3,44.900316,-93.06406,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,rosemount,R-20,44.758667,-93.149733,DN,2,0,0,0,0,3,1,0,0,0
2016,2016-06-21,rosemount,R-20,44.758667,-93.149733,BT1,3,0,1,247,485,0,1,0,1,0
2016,2016-06-21,rosemount,R-20,44.758667,-93.149733,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,rosemount,R-20,44.758667,-93.149733,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,apple_valley,AV-20,44.770975,-93.154971,DN,0,0,0,0,0,2,0,1,2,0
2016,2016-06-21,apple_valley,AV-20,44.770975,-93.154971,BT1,3,0,0,1,15,2,1,0,2,0
2016,2016-06-21,apple_valley,AV-20,44.770975,-93.154971,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,apple_valley,AV-20,44.770975,-93.154971,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,mendota_heights,MH-1,44.892863,-93.127652,DN,0,0,1,0,0,1,0,2,1,1
2016,2016-06-21,mendota_heights,MH-1,44.892863,-93.127652,BT1,1,0,0,1,0,1,0,1,1,1
2016,2016-06-21,mendota_heights,MH-1,44.892863,-93.127652,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,mendota_heights,MH-1,44.892863,-93.127652,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,farmington,F-7,44.671104,-93.160206,DN,2,0,1,0,0,0,0,2,0,0
2016,2016-06-21,farmington,F-7,44.671104,-93.160206,BT1,4,0,1,8,2,0,0,1,0,0
2016,2016-06-21,farmington,F-7,44.671104,-93.160206,BT2,3,0,1,8,4,0,0,0,0,0
2016,2016-06-21,farmington,F-7,44.671104,-93.160206,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,farmington,F-3,44.646677,-93.128044,DN,0,0,2,0,0,0,0,2,0,1
2016,2016-06-21,farmington,F-3,44.646677,-93.128044,BT1,0,0,0,1,0,0,0,1,0,0
2016,2016-06-21,farmington,F-3,44.646677,-93.128044,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-21,farmington,F-3,44.646677,-93.128044,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,burnsville,B-1,44.722346,-93.277829,DN,2,0,1,0,0,0,0,1,0,0
2016,2016-06-22,burnsville,B-1,44.722346,-93.277829,BT1,2,0,2,19,3,0,0,2,0,0
2016,2016-06-22,burnsville,B-1,44.722346,-93.277829,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,burnsville,B-1,44.722346,-93.277829,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,south_st_paul,SSP-4,44.880734,-93.026079,DN,1,0,1,0,0,1,0,1,0,1
2016,2016-06-22,south_st_paul,SSP-4,44.880734,-93.026079,BT1,3,0,1,2,13,1,0,1,0,0
2016,2016-06-22,south_st_paul,SSP-4,44.880734,-93.026079,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,south_st_paul,SSP-4,44.880734,-93.026079,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,west_st_paul,WSP-10,44.904625,-93.070158,DN,2,0,2,0,0,2,1,4,1,1
2016,2016-06-22,west_st_paul,WSP-10,44.904625,-93.070158,BT1,0,0,0,7,57,0,0,0,0,0
2016,2016-06-22,west_st_paul,WSP-10,44.904625,-93.070158,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-22,west_st_paul,WSP-10,44.904625,-93.070158,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-39,44.811433,-93.172658,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-39,44.811433,-93.172658,BT1,0,0,0,16,40,0,0,0,0,0
2016,2016-06-23,eagan,E-39,44.811433,-93.172658,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-39,44.811433,-93.172658,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-20,44.853634,-93.108291,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-20,44.853634,-93.108291,BT1,0,0,0,0,0,0,0,0,1,0
2016,2016-06-23,eagan,E-20,44.853634,-93.108291,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,eagan,E-20,44.853634,-93.108291,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,mendota_heights,MH-8,44.893321,-93.136189,DN,3,0,2,0,0,2,0,2,1,0
2016,2016-06-23,mendota_heights,MH-8,44.893321,-93.136189,BT1,2,0,1,26,2,1,0,1,0,0
2016,2016-06-23,mendota_heights,MH-8,44.893321,-93.136189,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,mendota_heights,MH-8,44.893321,-93.136189,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,hastings,H-6,44.75551,-92.874954,DN,0,0,3,0,0,2,3,4,0,0
2016,2016-06-23,hastings,H-6,44.75551,-92.874954,BT1,0,0,1,4,4,0,1,4,1,0
2016,2016-06-23,hastings,H-6,44.75551,-92.874954,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-23,hastings,H-6,44.75551,-92.874954,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-24,empire,DC-1,44.684966,-93.088063,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-24,empire,DC-1,44.684966,-93.088063,BT1,0,0,0,2,6,0,0,0,0,0
2016,2016-06-24,empire,DC-1,44.684966,-93.088063,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-24,empire,DC-1,44.684966,-93.088063,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-24,farmington,F-8,44.667853,-93.148415,DN,2,0,1,0,0,0,0,3,1,1
2016,2016-06-24,farmington,F-8,44.667853,-93.148415,BT1,3,0,0,81,33,0,0,2,0,0
2016,2016-06-24,farmington,F-8,44.667853,-93.148415,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-24,farmington,F-8,44.667853,-93.148415,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-27,west_st_paul,WSP-1,44.907574,-93.099398,DN,2,0,1,0,0,1,1,0,1,0
2016,2016-06-27,west_st_paul,WSP-1,44.907574,-93.099398,BT1,2,0,0,3,2,2,1,0,1,0
2016,2016-06-27,west_st_paul,WSP-1,44.907574,-93.099398,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-27,west_st_paul,WSP-1,44.907574,-93.099398,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,lakeville,L-8,44.685149,-93.298978,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,lakeville,L-8,44.685149,-93.298978,BT1,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,lakeville,L-8,44.685149,-93.298978,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,lakeville,L-8,44.685149,-93.298978,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,empire,DC-1,44.684966,-93.088063,DN,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,empire,DC-1,44.684966,-93.088063,BT1,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,empire,DC-1,44.684966,-93.088063,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,empire,DC-1,44.684966,-93.088063,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,eagan,E-40,44.804015,-93.17299,DN,0,0,0,0,0,0,0,3,0,0
2016,2016-06-28,eagan,E-40,44.804015,-93.17299,BT1,0,0,1,0,0,0,0,4,0,0
2016,2016-06-28,eagan,E-40,44.804015,-93.17299,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,eagan,E-40,44.804015,-93.17299,BT3,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,apple_valley,AV-13,44.75792,-93.17495,DN,2,2,1,0,0,1,0,2,2,0
2016,2016-06-28,apple_valley,AV-13,44.75792,-93.17495,BT1,2,1,0,21,6,1,0,1,2,0
2016,2016-06-28,apple_valley,AV-13,44.75792,-93.17495,BT2,0,0,0,0,0,0,0,0,0,0
2016,2016-06-28,apple_valley,AV-13,44.75792,-93.17495,BT3,0,0,0,0,0,0,0,0,0,0
2017,2017-06-05,burnsville,B-8,44.784916,-93.235959,DN,1,0,2,0,0,0,0,2,1,0
2017,2017-06-05,burnsville,B-8,44.784916,-93.235959,BT1,1,0,1,7,11,2,1,2,1,1
2017,2017-06-05,burnsville,B-8,44.784916,-93.235959,BT2,0,0,1,11,35,1,0,2,1,0
2017,2017-06-05,burnsville,B-8,44.784916,-93.235959,BT3,0,0,0,6,7,1,1,1,1,0
2017,2017-06-05,burnsville,B-3,44.773658,-93.322624,DN,0,1,2,0,0,0,1,4,1,1
2017,2017-06-05,burnsville,B-3,44.773658,-93.322624,BT1,0,2,1,0,0,1,1,2,1,0
2017,2017-06-05,burnsville,B-3,44.773658,-93.322624,BT2,0,0,0,0,0,2,0,3,1,0
2017,2017-06-05,burnsville,B-3,44.773658,-93.322624,BT3,0,0,0,1,0,0,0,2,0,0
2017,2017-06-06,farmington,F-8,44.667853,-93.148415,DN,1,0,1,0,0,0,0,2,1,1
2017,2017-06-06,farmington,F-8,44.667853,-93.148415,BT1,0,0,0,8,0,0,0,1,0,0
2017,2017-06-06,farmington,F-8,44.667853,-93.148415,BT2,0,0,0,0,0,0,0,0,0,0
2017,2017-06-06,farmington,F-8,44.667853,-93.148415,BT3,0,0,0,0,0,0,0,0,0,0
2017,2017-06-06,farmington,F-7,44.671104,-93.160206,DN,1,0,0,0,0,1,0,1,0,0
2017,2017-06-06,farmington,F-7,44.671104,-93.160206,BT1,2,0,0,112,35,0,0,1,0,0
2017,2017-06-06,farmington,F-7,44.671104,-93.160206,BT2,0,0,0,0,0,0,0,0,0,0
2017,2017-06-06,farmington,F-7,44.671104,-93.160206,BT3,0,0,0,0,0,0,0,0,0,0
2017,2017-06-06,farmington,F-3,44.646677,-93.128044,DN,0,0,0,0,0,0,0,2,2,0
2017,2017-06-06,farmington,F-3,44.646677,-93.128044,BT1,0,2,1,1,0,0,0,1,1,0
2017,2017-06-06,farmington,F-3,44.646677,-93.128044,BT2,0,0,0,0,0,0,0,0,0,0
2017,2017-06-06,farmington,F-3,44.646677,-93.128044,BT3,0,0,0,0,0,0,0,0,0,0
2017,2017-06-07,rosemount,R-4,44.748146,-93.133131,DN,1,0,3,0,0,1,0,2,2,1
