year,township,WLN,method,clitellata_hirudinida,insecta_ephemeroptera,insecta_odonata,insecta_hemiptera,insecta_coleoptera,insecta_diptera,insecta_trichoptera,gastropoda_basommatophora,crustacea,mollusca
2009,rosemount,R-2,BT2,0,0,0,10,31,0,0,0,0,0
2009,rosemount,R-2,BT3,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-20,DN,1,0,2,0,0,2,4,2,2,1
2010,rosemount,R-20,BT1,1,0,2,168,80,2,5,0,1,0
2010,rosemount,R-20,BT2,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-20,BT3,0,0,0,0,0,0,0,0,0,0
2010,hastings,H-4,DN,1,3,0,0,0,1,1,2,1,0
2010,hastings,H-4,BT1,0,0,0,0,0,1,0,0,1,0
2010,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2010,hastings,H-4,BT3,0,0,0,0,1,0,0,0,0,0
2010,south_st_paul,SSP-1,DN,2,2,1,0,0,2,0,2,1,0
2010,south_st_paul,SSP-1,BT1,0,0,1,23,6,1,0,0,1,0
2010,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2010,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2010,hastings,H-6,DN,2,1,0,0,0,0,0,3,1,0
2010,hastings,H-6,BT1,0,0,0,3,1,2,0,0,0,0
2010,hastings,H-6,BT2,0,0,0,1,4,1,0,4,0,0
2010,hastings,H-6,BT3,1,1,0,4,1,1,1,1,1,0
2010,mendota_heights,MH-2,DN,0,0,0,0,0,0,0,0,0,0
2010,mendota_heights,MH-2,BT1,0,0,0,137,1,0,0,0,0,0
2010,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2010,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-1,DN,4,0,2,0,0,3,0,0,1,1
2010,apple_valley,AV-1,BT1,0,0,2,23,7,3,0,1,1,0
2010,apple_valley,AV-1,BT2,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-17,DN,3,0,2,0,0,2,0,3,1,1
2010,apple_valley,AV-17,BT1,2,0,1,8,2,2,0,2,0,1
2010,apple_valley,AV-17,BT2,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-17,BT3,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-21,DN,2,1,2,0,0,3,1,1,1,0
2010,rosemount,R-21,BT1,2,0,1,78,47,2,0,3,1,0
2010,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-22,DN,2,0,3,0,0,2,0,4,3,1
2010,rosemount,R-22,BT1,1,1,1,1,6,1,0,1,1,0
2010,rosemount,R-22,BT2,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-22,BT3,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-17B,DN,2,0,2,0,0,1,0,3,2,1
2010,apple_valley,AV-17B,BT1,2,0,2,7,3,0,0,4,0,0
2010,apple_valley,AV-17B,BT2,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-17B,BT3,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-9,BT,0,0,0,4,6,0,0,0,0,0
2010,burnsville,B-9,DN,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-7,BT1,0,0,0,13,24,0,0,0,0,0
2010,lakeville,L-7,BT2,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-8,BT1,0,0,0,2,3,0,0,0,0,0
2010,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-1,DN,1,0,3,0,0,4,0,2,1,0
2010,apple_valley,AV-1,BT1,1,0,3,23,9,1,0,0,1,0
2010,apple_valley,AV-1,BT2,2,0,1,7,4,3,0,0,2,0
2010,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-18,DN,2,0,3,0,0,0,1,5,3,1
2010,apple_valley,AV-18,BT1,1,0,1,25,20,1,0,2,1,0
2010,apple_valley,AV-18,BT2,0,0,0,0,0,0,0,0,0,0
2010,apple_valley,AV-18,BT3,0,0,0,0,0,0,0,0,0,0
2010,farmington,F-3,DN,0,1,2,0,0,0,0,2,1,0
2010,farmington,F-3,BT1,0,0,0,0,0,0,0,1,0,0
2010,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2010,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2010,farmington,F-4,DN,0,0,0,0,0,1,0,0,0,0
2010,farmington,F-4,BT1,0,0,0,1,1,1,0,0,0,0
2010,farmington,F-4,BT2,0,0,0,0,0,0,0,0,0,0
2010,farmington,F-4,BT3,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-1,BT,0,0,0,35,36,0,0,0,0,0
2010,burnsville,B-1,DN,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-23,DN,1,0,2,0,0,3,0,2,1,0
2010,rosemount,R-23,BT1,0,2,1,13,11,1,0,3,1,0
2010,rosemount,R-23,BT2,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-23,BT3,0,0,0,0,0,0,0,0,0,0
2010,eagan,E-22,DN,5,0,0,0,0,1,0,3,1,1
2010,eagan,E-22,BT1,3,0,0,21,8,1,0,1,1,0
2010,eagan,E-22,BT2,1,0,0,211,11,1,0,1,1,0
2010,eagan,E-22,BT3,2,0,0,4,0,1,0,1,1,0
2010,eagan,E-21,DN,3,0,2,0,0,1,0,4,1,1
2010,eagan,E-21,BT1,1,0,0,12,10,0,0,1,1,0
2010,eagan,E-21,BT2,3,0,0,15,0,0,0,3,1,1
2010,eagan,E-21,BT3,2,0,0,61,4,1,0,0,1,0
2010,farmington,F-3,DN,0,2,2,0,0,2,0,2,1,0
2010,farmington,F-3,BT1,0,0,0,0,1,0,0,1,0,0
2010,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2010,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-3,BT,0,0,0,2,3,0,0,0,0,0
2010,burnsville,B-3,DN,0,0,0,0,0,0,0,0,0,0
2010,west_st_paul,WSP-2,DN,1,0,2,0,0,0,0,0,0,0
2010,west_st_paul,WSP-2,BT1,1,0,0,9,5,0,0,0,0,0
2010,west_st_paul,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2010,west_st_paul,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2010,mendota_heights,MH-14,DN,1,0,2,0,0,4,1,4,1,0
2010,mendota_heights,MH-14,BT1,2,0,2,51,26,3,0,3,0,0
2010,mendota_heights,MH-14,BT2,0,0,0,0,0,0,0,0,0,0
2010,mendota_heights,MH-14,BT3,0,0,0,0,0,0,0,0,0,0
2010,eagan,E-31,DN,3,0,3,0,0,1,0,3,1,1
2010,eagan,E-31,BT1,0,0,1,7,1,0,0,1,1,0
2010,eagan,E-31,BT2,0,0,0,0,2,0,0,1,1,1
2010,eagan,E-31,BT3,0,0,0,2,3,0,0,1,0,0
2010,eagan,E-29,DN,2,0,1,0,0,1,0,2,1,1
2010,eagan,E-29,BT1,0,0,0,2,1,0,0,0,0,1
2010,eagan,E-29,BT2,0,0,1,23,3,0,0,0,0,1
2010,eagan,E-29,BT3,0,0,0,28,0,0,0,1,1,1
2010,hastings,H-30,DN,1,0,0,0,0,1,0,1,0,0
2010,hastings,H-30,BT1,0,0,0,16,8,1,0,0,0,0
2010,hastings,H-30,BT2,2,0,1,6,29,1,0,0,0,0
2010,hastings,H-30,BT3,2,0,3,5,15,1,0,0,1,0
2010,burnsville,B-1,DN,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-1,BT1,0,0,0,31,42,0,0,0,0,0
2010,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-9,DN,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-9,BT1,0,0,0,8,6,0,0,0,0,0
2010,lakeville,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-10,DN,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-10,BT1,0,0,0,98,18,0,0,0,0,0
2010,lakeville,L-10,BT2,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-10,BT3,0,0,0,0,0,0,0,0,0,0
2010,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2010,hastings,H-56,DN,2,0,0,0,0,1,0,2,1,0
2010,hastings,H-56,BT1,3,0,2,35,26,0,0,1,1,0
2010,hastings,H-56,BT2,2,0,1,27,32,1,0,1,1,0
2010,hastings,H-56,BT3,4,0,1,4,18,1,0,4,1,0
2010,hastings,H-6,DN,1,2,1,0,0,1,2,4,1,1
2010,hastings,H-6,BT1,1,1,0,108,47,1,2,3,1,0
2010,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2010,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2010,rosemount,R-23,DN,1,0,3,0,0,0,0,3,1,0
2010,rosemount,R-23,BT1,0,0,1,1,2,0,0,0,0,0
2010,rosemount,R-23,BT2,0,0,1,0,0,1,0,0,0,0
2010,rosemount,R-23,BT3,1,0,2,6,2,0,0,1,0,1
2010,eagan,E-29,DN,0,0,0,0,0,1,1,2,1,1
2010,eagan,E-29,BT1,0,0,1,63,6,0,1,1,0,0
2010,eagan,E-29,BT2,0,0,0,0,0,0,0,0,0,0
2010,eagan,E-29,BT3,0,0,0,0,0,0,0,0,0,0
2010,mendota_heights,MH-2,DN,0,1,1,0,0,1,0,1,1,1
2010,mendota_heights,MH-2,BT1,0,0,1,188,24,1,0,0,1,0
2010,mendota_heights,MH-2,BT2,1,0,0,60,2,1,0,1,1,0
2010,mendota_heights,MH-2,BT3,2,0,0,206,3,0,0,0,1,0
2010,south_st_paul,SSP-3,DN,1,0,0,0,0,2,1,3,1,0
2010,south_st_paul,SSP-3,BT1,6,0,1,46,118,0,0,2,1,0
2010,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2010,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2010,burnsville,B-17,BT,0,0,0,19,2,0,0,0,0,0
2010,burnsville,B-17,DN,0,0,0,0,0,0,0,0,0,0
2011,hastings,H-4,DN,1,8,1,0,0,6,0,4,4,0
2011,hastings,H-4,BT1,1,1,0,8,2,2,1,0,0,0
2011,hastings,H-4,BT2,0,0,0,7,1,8,0,0,5,0
2011,hastings,H-4,BT3,0,0,0,5,0,0,0,0,0,1
2011,west_st_paul,WSP-2,DN,1,0,2,0,0,2,2,3,1,1
2011,west_st_paul,WSP-2,BT1,0,0,1,24,137,1,1,2,1,0
2011,west_st_paul,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2011,west_st_paul,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-1,DN,1,0,3,0,0,1,0,3,0,0
2011,burnsville,B-1,BT1,1,0,2,65,12,0,0,0,0,0
2011,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-23,DN,1,0,2,0,0,4,1,3,1,0
2011,rosemount,R-23,BT1,1,0,1,10,14,1,2,2,1,0
2011,rosemount,R-23,BT2,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-23,BT3,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-7,BT1,0,0,0,185,21,0,0,0,0,0
2011,lakeville,L-7,BT2,0,0,0,15,2,0,0,0,0,0
2011,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-8,DN,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-8,BT1,0,0,0,14,2,0,0,0,0,0
2011,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2011,hastings,H-6,DN,0,0,0,0,0,0,0,4,0,0
2011,hastings,H-6,BT1,1,2,0,30,10,1,0,2,0,0
2011,hastings,H-6,BT2,1,1,0,50,3,0,1,2,1,0
2011,hastings,H-6,BT3,0,0,0,120,10,1,1,0,0,0
2011,rosemount,R-14,DN,2,1,4,0,0,5,5,4,3,0
2011,rosemount,R-14,BT1,3,0,2,280,198,4,0,3,1,0
2011,rosemount,R-14,BT2,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-14,BT3,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-1,DN,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-1,BT1,0,0,0,19,13,0,0,0,0,0
2011,apple_valley,AV-1,BT2,0,0,0,16,11,0,0,0,0,0
2011,apple_valley,AV-1,BT3,0,0,0,7,6,0,0,0,0,0
2011,apple_valley,AV-6,DN,1,0,1,0,0,2,0,2,1,1
2011,apple_valley,AV-6,BT1,1,0,0,8,8,1,0,2,1,0
2011,apple_valley,AV-6,BT2,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-6,BT3,0,0,0,0,0,0,0,0,0,0
2011,south_st_paul,SSP-1,DN,0,0,0,0,0,0,0,0,0,1
2011,south_st_paul,SSP-1,BT1,0,0,0,89,28,0,0,0,0,0
2011,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2011,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-18,DN,2,0,2,0,0,1,0,1,1,0
2011,eagan,E-18,BT1,4,0,2,125,8,0,3,1,1,1
2011,eagan,E-18,BT2,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-18,BT3,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-7,DN,2,0,1,0,0,3,0,1,1,1
2011,apple_valley,AV-7,BT1,2,0,1,211,14,2,0,0,0,1
2011,apple_valley,AV-7,BT2,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-7,BT3,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-3,DN,0,0,3,0,0,0,1,2,1,1
2011,burnsville,B-3,BT1,1,0,2,14,0,0,1,3,1,0
2011,burnsville,B-3,BT2,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-3,BT3,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-21,DN,3,0,3,0,0,3,2,4,3,0
2011,rosemount,R-21,BT1,3,0,2,127,27,3,0,2,0,0
2011,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-9,DN,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-9,BT1,0,0,0,14,22,0,0,0,0,0
2011,lakeville,L-9,BT2,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-9,BT3,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-10,DN,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-10,BT1,0,0,0,2,2,0,0,0,0,0
2011,lakeville,L-10,BT2,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-10,BT3,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-1,DN,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-1,BT1,0,0,0,15,33,0,0,0,0,0
2011,apple_valley,AV-1,BT2,0,0,0,30,36,0,0,0,0,0
2011,apple_valley,AV-1,BT3,0,0,0,0,0,0,0,0,0,0
2011,mendota_heights,MH-2,DN,1,0,2,0,0,1,3,2,1,1
2011,mendota_heights,MH-2,BT1,0,0,3,363,2,1,3,2,1,0
2011,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2011,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-25,DN,1,0,2,0,0,3,0,3,1,0
2011,rosemount,R-25,BT1,1,0,1,258,45,2,0,1,1,0
2011,rosemount,R-25,BT2,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-25,BT3,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-32,DN,0,0,2,0,0,2,1,5,0,0
2011,eagan,E-32,BT1,0,0,0,3,13,0,0,1,0,0
2011,eagan,E-32,BT2,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-32,BT3,0,0,0,0,0,0,0,0,0,0
2011,farmington,F-3,DN,0,1,1,1,1,0,0,2,1,0
2011,farmington,F-3,BT1,0,0,0,0,0,0,0,1,0,0
2011,farmington,F-3,BT2,0,0,0,0,0,0,0,0,0,0
2011,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2011,farmington,F-5,DN,1,1,2,0,0,2,0,2,0,0
2011,farmington,F-5,BT1,1,1,0,4,1,1,0,2,0,0
2011,farmington,F-5,BT2,1,0,1,10,5,0,0,1,0,0
2011,farmington,F-5,BT3,3,0,0,13,3,0,0,0,0,0
2011,farmington,F-6,DN,3,0,2,0,0,0,0,2,1,1
2011,farmington,F-6,BT1,1,0,1,1,0,0,0,2,0,0
2011,farmington,F-6,BT2,2,0,0,2,16,0,0,2,0,0
2011,farmington,F-6,BT3,1,0,0,2,3,0,0,2,0,0
2011,hastings,H-30,DN,2,1,0,0,0,1,0,3,1,1
2011,hastings,H-30,BT1,3,0,0,9,4,0,0,0,0,0
2011,hastings,H-30,BT2,2,0,0,29,4,1,0,0,0,0
2011,hastings,H-30,BT3,2,0,0,3,0,0,0,0,0,0
2011,burnsville,B-1,DN,2,0,3,0,0,2,2,4,2,1
2011,burnsville,B-1,BT1,3,0,3,120,28,2,1,3,1,0
2011,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-5,DN,3,0,1,0,0,1,0,2,0,1
2011,apple_valley,AV-5,BT1,2,0,2,17,13,1,0,1,0,0
2011,apple_valley,AV-5,BT2,0,0,0,0,0,0,0,0,0,0
2011,apple_valley,AV-5,BT3,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-8,DN,1,0,3,0,0,0,0,5,0,1
2011,burnsville,B-8,BT1,1,0,0,1,0,2,0,2,0,0
2011,burnsville,B-8,BT2,1,0,0,8,4,2,0,0,0,1
2011,burnsville,B-8,BT3,0,0,0,19,2,2,0,0,0,0
2011,mendota_heights,MH-2,DN,1,0,2,0,0,1,2,2,1,1
2011,mendota_heights,MH-2,BT1,1,0,0,49,2,0,1,2,0,1
2011,mendota_heights,MH-2,BT2,0,0,0,13,1,1,1,2,1,1
2011,mendota_heights,MH-2,BT3,0,0,0,16,1,0,2,2,0,0
2011,south_st_paul,SSP-3,DN,0,0,0,0,0,0,0,0,0,0
2011,south_st_paul,SSP-3,BT1,0,0,0,82,37,0,0,0,0,0
2011,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2011,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-8,DN,3,1,2,0,0,1,3,4,1,0
2011,lakeville,L-8,BT1,0,1,2,7,2,0,0,1,1,0
2011,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2011,lakeville,L-8,BT3,0,0,0,0,0,1,2,1,1,0
2011,hastings,H-56,DN,2,1,2,0,0,2,0,1,1,0
2011,hastings,H-56,BT1,3,0,1,23,6,0,0,1,0,0
2011,hastings,H-56,BT2,2,0,2,10,4,0,0,1,1,0
2011,hastings,H-56,BT3,0,0,0,36,11,1,0,2,1,0
2011,eagan,E-20,DN,0,0,1,0,0,0,0,3,1,0
2011,eagan,E-20,BT1,3,0,2,278,47,0,0,1,1,1
2011,eagan,E-20,BT2,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-20,BT3,0,0,0,0,0,0,0,0,0,0
2011,mendota_heights,MH-15,DN,1,0,2,0,0,1,3,2,2,0
2011,mendota_heights,MH-15,BT1,0,0,1,17,3,0,1,2,0,0
2011,mendota_heights,MH-15,BT2,0,0,0,0,0,0,0,0,0,0
2011,mendota_heights,MH-15,BT3,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-7,DN,1,0,2,0,0,1,0,2,0,1
2011,burnsville,B-7,BT1,1,0,0,59,2,0,0,2,0,0
2011,burnsville,B-7,BT2,0,0,0,0,0,0,0,0,0,0
2011,burnsville,B-7,BT3,0,0,0,0,0,0,0,0,0,0
2011,farmington,F-6,DN,5,0,2,0,0,1,1,4,1,1
2011,farmington,F-6,BT1,1,1,1,47,19,1,1,1,1,0
2011,farmington,F-6,BT2,0,0,0,0,0,0,0,0,0,0
2011,farmington,F-6,BT3,0,0,0,0,0,0,0,0,0,0
2011,hastings,H-6,DN,1,0,0,0,0,1,0,5,2,1
2011,hastings,H-6,BT1,0,0,0,19,7,1,0,3,2,0
2011,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2011,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-25,DN,2,0,1,0,0,1,0,2,0,0
2011,rosemount,R-25,BT1,1,1,1,43,19,1,0,2,0,0
2011,rosemount,R-25,BT2,0,0,0,0,0,0,0,0,0,0
2011,rosemount,R-25,BT3,0,0,0,0,0,0,0,0,0,0
2011,eagan,E-18,DN,2,0,2,0,0,1,0,0,1,0
2011,eagan,E-18,BT1,3,0,0,38,2,0,3,0,1,0
2011,eagan,E-18,BT2,4,0,1,25,1,2,2,0,0,0
2011,eagan,E-18,BT3,2,0,0,75,6,1,3,0,1,0
2012,hastings,H-4,DN,1,0,1,0,0,2,0,1,0,0
2012,hastings,H-4,BT1,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-4,BT2,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-4,BT3,0,0,0,0,0,0,0,0,1,0
2012,apple_valley,AV-13,DN,3,0,1,0,0,0,0,3,2,1
2012,apple_valley,AV-13,BT1,1,0,2,3,4,1,0,1,0,0
2012,apple_valley,AV-13,BT2,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-13,BT3,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-17,DN,2,0,0,0,0,1,0,1,0,0
2012,apple_valley,AV-17,BT1,1,0,0,3,1,2,0,0,0,0
2012,apple_valley,AV-17,BT2,0,0,0,0,0,0,0,0,0,0
2012,apple_valley,AV-17,BT3,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-1,DN,0,2,3,0,0,1,3,1,1,0
2012,south_st_paul,SSP-1,BT1,0,0,1,39,32,1,0,0,1,0
2012,south_st_paul,SSP-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,farmington,F-3,DN,0,0,0,0,0,2,0,2,1,0
2012,farmington,F-3,BT1,0,0,0,0,0,0,0,0,1,0
2012,farmington,F-3,BT2,0,0,0,0,0,0,0,0,1,0
2012,farmington,F-3,BT3,0,0,0,0,0,0,0,0,0,0
2012,farmington,F-5,DN,1,1,0,0,0,0,0,3,0,0
2012,farmington,F-5,BT1,1,0,0,75,37,1,0,2,0,0
2012,farmington,F-5,BT2,1,0,0,156,3,0,0,3,0,0
2012,farmington,F-5,BT3,0,0,0,0,0,0,0,0,0,0
2012,farmington,F-6,DN,2,0,2,0,0,2,0,1,2,1
2012,farmington,F-6,BT1,1,0,1,7,724,0,0,0,1,1
2012,farmington,F-6,BT2,1,0,2,8,13,1,0,0,2,1
2012,farmington,F-6,BT3,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-6,DN,2,0,0,0,0,2,0,3,1,1
2012,hastings,H-6,BT1,1,0,0,0,0,1,0,3,0,1
2012,hastings,H-6,BT2,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-6,BT3,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-1,DN,0,0,1,0,0,0,3,1,1,0
2012,burnsville,B-1,BT1,1,0,2,58,12,0,2,1,2,0
2012,burnsville,B-1,BT2,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-6,DN,0,0,2,0,0,0,0,0,1,0
2012,burnsville,B-6,BT1,1,0,0,0,3,1,0,3,1,0
2012,burnsville,B-6,BT2,0,0,0,0,0,0,0,0,0,0
2012,burnsville,B-6,BT3,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-6,DN,0,1,1,0,0,1,1,1,1,0
2012,hastings,H-6,BT1,1,0,0,8,4,0,1,2,1,0
2012,hastings,H-6,BT2,0,0,0,37,20,0,1,1,1,0
2012,hastings,H-6,BT3,0,0,0,0,2,0,1,4,1,0
2012,west_st_paul,WSP-2,DN,1,0,3,0,0,1,0,3,1,1
2012,west_st_paul,WSP-2,BT1,0,0,1,5,0,0,1,3,2,1
2012,west_st_paul,WSP-2,BT2,0,0,0,0,0,0,0,0,0,0
2012,west_st_paul,WSP-2,BT3,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-1,DN,1,1,1,0,0,0,0,2,1,0
2012,rosemount,R-1,BT1,1,0,0,89,27,0,0,3,0,0
2012,rosemount,R-1,BT2,1,1,0,38,16,0,0,2,1,0
2012,rosemount,R-1,BT3,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-7,DN,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-7,BT1,0,0,0,2,40,0,0,0,0,0
2012,lakeville,L-7,BT2,0,0,0,11,22,0,0,0,0,0
2012,lakeville,L-7,BT3,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-8,DN,0,0,1,0,0,0,0,0,0,0
2012,lakeville,L-8,BT1,0,0,5,37,13,0,0,0,0,0
2012,lakeville,L-8,BT2,0,0,0,0,0,0,0,0,0,0
2012,lakeville,L-8,BT3,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-11,DN,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-11,BT1,0,0,0,13,2,0,0,0,0,0
2012,eagan,E-11,BT2,0,0,0,0,0,0,0,0,0,0
2012,eagan,E-11,BT3,0,0,0,0,0,0,0,0,0,0
2012,hastings,H-56,DN,2,0,2,0,0,0,1,3,1,0
2012,hastings,H-56,BT1,1,0,1,10,0,0,1,1,1,0
2012,hastings,H-56,BT2,0,1,0,30,2,1,0,1,1,0
2012,hastings,H-56,BT3,0,1,1,158,6,2,1,1,1,0
2012,mendota_heights,MH-2,DN,0,0,3,0,0,1,2,4,2,1
2012,mendota_heights,MH-2,BT1,1,1,1,171,1,0,1,2,1,0
2012,mendota_heights,MH-2,BT2,0,0,0,0,0,0,0,0,0,0
2012,mendota_heights,MH-2,BT3,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-21,DN,2,0,2,0,0,4,2,3,1,1
2012,rosemount,R-21,BT1,2,0,3,36,23,4,1,3,1,2
2012,rosemount,R-21,BT2,0,0,0,0,0,0,0,0,0,0
2012,rosemount,R-21,BT3,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-3,DN,3,0,3,0,0,2,0,2,1,0
2012,south_st_paul,SSP-3,BT1,4,0,2,213,101,1,0,2,1,0
2012,south_st_paul,SSP-3,BT2,0,0,0,0,0,0,0,0,0,0
2012,south_st_paul,SSP-3,BT3,0,0,0,0,0,0,0,0,0,0
